file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Work\Java\Bhavani\dubbo\dubbo-metadata\dubbo-metadata-report-zookeeper\src\main\java\org\apache\dubbo\metadata\store\zookeeper\ZookeeperMetadataReport.java,org.apache.dubbo.metadata.store.zookeeper.ZookeeperMetadataReport,class,17,20,3,17,36,2,0,37,0,0.75,0.5631579,0.7157895,23,0,11,3,8,1,20,0,0,0,4,1,0,3,0,1,2,0,4,158,15,0,3,1,2,5,0,19,4,18,2,0,1,1,99,1,1
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\bytecode\Mixin.java,org.apache.dubbo.common.bytecode.Mixin$MixinAware,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0
C:\Work\Java\Bhavani\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\annotation\processing\builder\CollectionTypeDefinitionBuilderTest.java,org.apache.dubbo.metadata.annotation.processing.builder.CollectionTypeDefinitionBuilderTest,class,7,7,0,7,4,2,0,10,0,0.25,0.5,0.5,4,0,0,0,2,2,4,0,0,0,6,0,0,6,0,0,0,0,10,39,0,0,0,0,0,20,0,7,0,7,0,0,0,0,38,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\filter\support\ConsumerContextFilter.java,org.apache.dubbo.rpc.cluster.filter.support.ConsumerContextFilter,class,13,14,1,13,17,1,0,34,8,0.6,0.16666667,0.16666667,5,0,4,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,68,2,1,4,1,4,3,1,11,1,11,4,0,0,0,79,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\threadlocal\InternalThreadLocalTest.java,org.apache.dubbo.common.threadlocal.InternalThreadLocalTest$Anonymous3,anonymous,0,0,0,0,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
C:\Work\Java\Bhavani\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\reference\localcallam\LocalCallMultipleReferenceAnnotationsTest.java,org.apache.dubbo.config.spring.reference.localcallam.LocalCallMultipleReferenceAnnotationsTest$DemoHelloServiceImpl,innerclass,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,4,0,0,1,0,0,0,0,0,9,9,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\threadlocal\InternalThreadLocalTest.java,org.apache.dubbo.common.threadlocal.InternalThreadLocalTest$Anonymous4,anonymous,0,0,0,0,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
C:\Work\Java\Bhavani\dubbo\dubbo-demo\dubbo-demo-native\dubbo-demo-native-interface\src\main\java\org\apache\dubbo\graalvm\demo\DemoService.java,org.apache.dubbo.graalvm.demo.DemoService,interface,0,3,3,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\threadlocal\InternalThreadLocalTest.java,org.apache.dubbo.common.threadlocal.InternalThreadLocalTest$Anonymous1,anonymous,0,0,0,0,1,1,0,4,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,2,0,1,1,1,0,0,0,0,6,-1,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\threadlocal\InternalThreadLocalTest.java,org.apache.dubbo.common.threadlocal.InternalThreadLocalTest$Anonymous2,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4,-1,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\main\java\org\apache\dubbo\metadata\definition\builder\EnumTypeBuilder.java,org.apache.dubbo.metadata.definition.builder.EnumTypeBuilder,class,4,4,0,4,6,1,0,12,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,33,5,1,2,1,0,4,2,9,1,8,2,0,0,0,33,1,1
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\url\component\URLParam.java,org.apache.dubbo.common.url.component.URLParam$URLParamMap$Node,innerclass,1,1,0,1,9,1,0,3,0,0.25,0.8666667,1.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,1,0,3,30,6,0,3,0,0,0,0,3,0,3,1,0,0,0,20,9,0
C:\Work\Java\Bhavani\dubbo\dubbo-metadata\dubbo-metadata-api\src\main\java\org\apache\dubbo\metadata\report\support\AbstractMetadataReport.java,org.apache.dubbo.metadata.report.support.AbstractMetadataReport$SaveProperties,innerclass,1,1,0,1,2,1,0,1,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,2,0
C:\Work\Java\Bhavani\dubbo\dubbo-registry\dubbo-registry-api\src\main\java\org\apache\dubbo\registry\client\ServiceDiscoveryFactory.java,org.apache.dubbo.registry.client.ServiceDiscoveryFactory,interface,5,10,5,5,2,1,0,4,1,0.0,0.0,0.0,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,2,0,2,0,0,0,0,32,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\reference\javaconfig\JavaConfigReferenceBeanTest.java,org.apache.dubbo.config.spring.reference.javaconfig.JavaConfigReferenceBeanTest$GenericServiceReferenceBeanConfiguration,innerclass,6,6,0,6,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,9,0
C:\Work\Java\Bhavani\dubbo\dubbo-rpc\dubbo-rpc-api\src\test\java\org\apache\dubbo\rpc\filter\GenericFilterTest.java,org.apache.dubbo.rpc.filter.GenericFilterTest,class,18,18,0,18,4,1,0,34,0,0.0,1.0,1.0,4,0,0,0,0,4,4,0,0,0,1,0,0,0,0,1,0,0,3,69,0,0,0,0,5,35,15,25,4,25,1,0,0,1,53,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\exchange\ExchangeChannel.java,org.apache.dubbo.remoting.exchange.ExchangeChannel,interface,2,14,12,2,6,1,0,0,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\propertyconfigurer\consumer\DemoBeanFactoryPostProcessor.java,org.apache.dubbo.config.spring.propertyconfigurer.consumer.DemoBeanFactoryPostProcessor,class,4,7,3,4,4,1,0,1,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,15,1,0,1,0,0,2,0,1,0,1,1,0,0,0,41,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-test\dubbo-test-check\src\main\java\org\apache\dubbo\test\check\registrycenter\processor\ResetZookeeperProcessor.java,org.apache.dubbo.test.check.registrycenter.processor.ResetZookeeperProcessor,class,7,8,1,7,4,1,0,11,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,1,0,3,3,4,1,4,3,0,0,0,27,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\configurator\consts\UrlConstant.java,org.apache.dubbo.rpc.cluster.configurator.consts.UrlConstant,class,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,7,0,0,9,0,0,0,0,0,7,0,7,0,7,0,0,0,0,30,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\nested\BaggageConfig.java,org.apache.dubbo.config.nested.BaggageConfig$Correlation,innerclass,0,0,0,0,4,1,0,0,2,0.5,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,0,4,0,2,0,0,0,0,36,9,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\activate\impl\ValueActivateExtImpl.java,org.apache.dubbo.common.extension.activate.impl.ValueActivateExtImpl,class,2,3,1,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,8,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\duplicated\impl\DuplicatedOverriddenExt2.java,org.apache.dubbo.common.extension.duplicated.impl.DuplicatedOverriddenExt2,class,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\duplicated\impl\DuplicatedOverriddenExt1.java,org.apache.dubbo.common.extension.duplicated.impl.DuplicatedOverriddenExt1,class,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\loadbalance\RoundRobinLoadBalance.java,org.apache.dubbo.rpc.cluster.loadbalance.RoundRobinLoadBalance$WeightedRoundRobin,innerclass,0,0,0,0,6,1,0,2,3,0.5555556,0.4,0.46666667,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,1,0,0,24,3,0,0,0,0,0,3,3,1,3,0,0,0,0,17,12,0
C:\Work\Java\Bhavani\dubbo\dubbo-configcenter\dubbo-configcenter-zookeeper\src\main\java\org\apache\dubbo\configcenter\support\zookeeper\CacheListener.java,org.apache.dubbo.configcenter.support.zookeeper.CacheListener,class,3,4,1,3,8,1,0,8,0,0.16666667,0.6666667,0.6666667,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,1,0,0,29,4,0,1,0,0,0,0,3,0,4,2,0,0,1,22,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-plugin\dubbo-qos\src\test\java\org\apache\dubbo\qos\legacy\service\generic\DemoServiceImpl.java,org.apache.dubbo.qos.legacy.service.generic.DemoServiceImpl,class,3,4,1,3,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,2,0,0,1,0,0,0,0,0,13,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\destination\ConnectionPoolSettings.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.destination.ConnectionPoolSettings,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\test\java\org\apache\dubbo\metadata\definition\common\ColorEnum.java,org.apache.dubbo.metadata.definition.common.ColorEnum,enum,0,2,2,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\transport\dispatcher\all\AllChannelHandler.java,org.apache.dubbo.remoting.transport.dispatcher.all.AllChannelHandler,class,7,8,1,7,11,2,0,5,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,0,4,0,7,0,4,4,4,2,0,0,0,37,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\buffer\ByteBufferBackedChannelBuffer.java,org.apache.dubbo.remoting.buffer.ByteBufferBackedChannelBuffer,class,7,11,4,7,41,2,0,36,0,0.4,0.92105263,1.0,20,0,20,0,0,0,20,0,0,0,2,0,0,2,0,0,2,0,5,180,15,2,6,3,3,1,11,27,13,19,4,0,0,0,53,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-demo\dubbo-demo-xml\dubbo-demo-jaxrs-rest-provider\src\main\java\org\apache\dubbo\demo\rest\api\RestProvider.java,org.apache.dubbo.demo.rest.api.RestProvider,class,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,1,0,1,0,0,0,0,13,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\executor\AbstractIsolationExecutorSupport.java,org.apache.dubbo.rpc.executor.AbstractIsolationExecutorSupport,class,7,8,1,7,11,1,0,15,2,0.5,0.33333334,0.5,4,0,2,0,2,0,4,0,0,0,3,0,0,3,0,0,3,0,0,36,7,1,4,0,0,0,1,6,0,6,2,0,0,0,24,1025,0
C:\Work\Java\Bhavani\dubbo\dubbo-registry\dubbo-registry-api\src\main\java\org\apache\dubbo\registry\client\OverrideInstanceAddressURL.java,org.apache.dubbo.registry.client.OverrideInstanceAddressURL,class,12,14,2,12,60,3,0,59,0,0.52287585,0.9771429,1.0,51,0,49,1,1,0,50,0,0,0,3,1,0,3,0,0,3,0,3,179,51,0,3,0,2,2,5,17,7,15,1,0,0,0,73,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\route\MeshRuleRouter.java,org.apache.dubbo.rpc.cluster.router.mesh.route.MeshRuleRouter,class,24,27,3,24,64,2,0,74,48,0.8035714,0.31428573,0.4,16,0,8,1,7,0,15,0,0,2,7,1,0,4,3,0,2,0,9,218,19,14,10,1,0,7,4,46,0,39,4,0,0,1,122,1025,1
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\infra\support\EnvironmentAdapter.java,org.apache.dubbo.common.infra.support.EnvironmentAdapter,class,6,6,0,6,9,1,0,5,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,6,34,2,2,2,0,0,0,3,8,0,8,3,0,0,0,49,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-spring-boot\dubbo-spring-boot-observability-starters\autoconfigure\src\main\java\org\apache\dubbo\spring\boot\observability\autoconfigure\exporter\zipkin\ZipkinConfigurations.java,org.apache.dubbo.spring.boot.observability.autoconfigure.exporter.zipkin.ZipkinConfigurations$WebClientSenderConfiguration,innerclass,11,11,0,11,1,1,0,9,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,2,0,3,0,0,0,1,17,8,0
C:\Work\Java\Bhavani\dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\config\RegistryConfigTest.java,org.apache.dubbo.config.RegistryConfigTest,class,2,2,0,2,19,1,0,47,171,0.0,0.0,0.0,19,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,2,104,0,0,0,0,0,27,6,21,0,21,0,0,0,0,45,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\AbstractConfigTest.java,org.apache.dubbo.config.AbstractConfigTest$ParameterConfig,innerclass,1,1,0,1,14,1,0,1,43,0.72857153,0.26373628,0.72527474,14,0,11,0,0,3,14,0,0,0,5,0,0,5,0,0,0,0,0,55,6,0,0,0,0,7,0,11,0,6,0,0,0,0,21,10,0
C:\Work\Java\Bhavani\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\integration\single\injvm\SingleRegistryCenterInjvmExporterListener.java,org.apache.dubbo.config.integration.single.injvm.SingleRegistryCenterInjvmExporterListener,class,3,4,1,3,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-plugin\dubbo-qos\src\main\java\org\apache\dubbo\qos\command\impl\EnableSimpleProfiler.java,org.apache.dubbo.qos.command.impl.EnableSimpleProfiler,class,5,7,2,5,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,8,1,0,0,0,0,6,0,1,0,1,0,0,0,0,18,1,1
C:\Work\Java\Bhavani\dubbo\dubbo-rpc\dubbo-rpc-api\src\main\java\org\apache\dubbo\rpc\filter\TimeoutFilter.java,org.apache.dubbo.rpc.filter.TimeoutFilter,class,11,13,2,11,6,1,0,10,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,1,19,1,0,1,0,0,6,0,3,1,3,3,0,0,0,47,1,1
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\json\impl\GsonImplTest.java,org.apache.dubbo.common.json.impl.GsonImplTest,class,11,11,0,11,4,1,0,18,0,0.5,0.6666667,1.0,3,2,0,0,0,3,3,0,0,0,4,4,0,4,0,0,0,0,0,39,0,0,1,0,0,1,3,5,0,14,2,0,0,8,20,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-metadata\dubbo-metadata-api\src\test\java\org\apache\dubbo\metadata\rest\api\JaxrsUsingService.java,org.apache.dubbo.metadata.rest.api.JaxrsUsingService,interface,8,9,1,8,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\beans\factory\annotation\ReferenceAnnotationBeanPostProcessorTest.java,org.apache.dubbo.config.spring.beans.factory.annotation.ReferenceAnnotationBeanPostProcessorTest,class,31,32,1,31,14,4,0,39,18,0.76666665,0.071428575,0.10714286,9,1,4,1,0,4,8,0,0,0,10,1,0,10,0,0,1,0,3,169,1,5,0,0,0,59,22,32,17,39,1,0,5,0,93,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-config\dubbo-config-api\src\main\java\org\apache\dubbo\config\bootstrap\builders\MethodBuilder.java,org.apache.dubbo.config.bootstrap.builders.MethodBuilder,class,4,6,2,4,22,3,0,21,152,0.8970587,0.1,0.9,20,0,19,0,1,0,20,0,0,0,17,0,0,17,0,0,0,0,0,122,20,0,2,0,0,0,0,19,0,18,1,0,0,0,71,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\virtualservice\DubboMatchRequestTest.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.DubboMatchRequestTest,class,7,7,0,7,1,1,0,17,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,70,0,0,0,0,0,42,0,22,0,26,0,0,0,3,32,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-remoting\dubbo-remoting-netty4\src\test\java\org\apache\dubbo\remoting\transport\netty4\ClientReconnectTest.java,org.apache.dubbo.remoting.transport.netty4.ClientReconnectTest,class,13,14,1,13,8,2,0,20,10,0.0,0.0,0.0,5,1,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,72,2,2,0,0,0,7,14,21,3,19,2,0,1,0,49,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\LogTest.java,org.apache.dubbo.common.utils.LogTest,class,2,2,0,2,4,1,0,14,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,12,0,12,0,12,0,0,0,0,15,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-native-plugin\src\main\java\org\apache\dubbo\maven\plugin\ClassFinder.java,org.apache.dubbo.maven.plugin.ClassFinder,class,1,4,3,1,17,1,0,31,3,0.0,NaN,NaN,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,64,1,3,3,1,1,11,5,17,3,15,4,0,0,0,39,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-xds\src\main\java\org\apache\dubbo\rpc\cluster\router\xds\rule\HeaderMatcher.java,org.apache.dubbo.rpc.cluster.router.xds.rule.HeaderMatcher,class,2,8,6,2,24,1,0,13,120,0.8823529,0.05882353,0.05882353,17,0,17,0,0,0,17,0,0,0,8,0,7,1,0,0,0,0,0,82,16,0,14,0,1,0,0,8,0,8,1,0,0,0,29,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\annotation\processing\builder\PrimitiveTypeDefinitionBuilderTest.java,org.apache.dubbo.metadata.annotation.processing.builder.PrimitiveTypeDefinitionBuilderTest,class,9,11,2,9,6,2,0,16,0,0.46296299,0.6666667,0.6666667,6,2,0,0,2,4,6,0,0,0,9,0,0,9,0,0,0,0,19,66,0,0,0,0,0,16,0,12,0,12,0,0,0,0,43,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-registry\dubbo-registry-api\src\main\java\org\apache\dubbo\registry\Registry.java,org.apache.dubbo.registry.Registry,interface,3,42,39,3,4,1,0,4,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\beans\model\FooBeanWithModuleModel.java,org.apache.dubbo.common.beans.model.FooBeanWithModuleModel,class,1,2,1,1,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-config\dubbo-config-spring\src\main\java\org\apache\dubbo\config\spring\context\DubboDeployApplicationListener.java,org.apache.dubbo.config.spring.context.DubboDeployApplicationListener$Anonymous1,anonymous,2,2,0,2,5,1,0,2,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-1,0
C:\Work\Java\Bhavani\dubbo\dubbo-plugin\dubbo-qos\src\main\java\org\apache\dubbo\qos\protocol\QosProtocolWrapper.java,org.apache.dubbo.qos.protocol.QosProtocolWrapper,class,14,16,2,14,16,1,0,29,0,0.6666667,0.5714286,0.5714286,9,0,7,1,0,1,8,0,0,0,4,0,0,4,0,0,3,0,1,75,7,0,2,1,1,9,1,14,1,14,2,0,0,0,80,1,2
C:\Work\Java\Bhavani\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\provider\impl\DemoServiceImpl.java,org.apache.dubbo.config.provider.impl.DemoServiceImpl,class,4,9,5,4,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,2,0,0,1,0,0,0,0,0,15,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-rpc\dubbo-rpc-dubbo\src\test\java\org\apache\dubbo\rpc\protocol\dubbo\decode\DubboTelnetDecodeTest.java,org.apache.dubbo.rpc.protocol.dubbo.decode.DubboTelnetDecodeTest,class,29,36,7,29,39,1,0,48,66,0.9166667,0.0,0.0,12,5,2,4,0,6,8,0,0,0,6,6,0,6,0,0,0,0,0,269,6,0,8,6,0,53,41,66,2,64,3,6,0,4,110,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-demo\dubbo-demo-xml\dubbo-demo-spring-mvc-rest-provider\src\main\java\org\apache\dubbo\demo\rest\api\impl\SpringRestDemoServiceImpl.java,org.apache.dubbo.demo.rest.api.impl.SpringRestDemoServiceImpl,class,4,4,0,4,13,1,0,2,78,0.0,0.0,0.0,13,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,41,12,0,0,0,0,6,0,0,6,0,0,0,0,0,37,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-metadata\dubbo-metadata-processor\src\main\java\org\apache\dubbo\metadata\annotation\processing\builder\TypeDefinitionBuilder.java,org.apache.dubbo.metadata.annotation.processing.builder.TypeDefinitionBuilder,interface,4,15,11,4,3,1,0,14,1,0.0,0.0,0.0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,1,0,0,0,0,2,0,4,1,0,0,2,25,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\call\ObserverToClientCallListenerAdapter.java,org.apache.dubbo.rpc.protocol.tri.call.ObserverToClientCallListenerAdapter,class,4,4,0,4,8,1,0,8,0,0.53333336,0.5,1.0,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,1,0,0,34,0,0,0,0,0,0,2,4,0,4,1,0,0,1,24,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mock\MockStateRouterFactory.java,org.apache.dubbo.rpc.cluster.router.mock.MockStateRouterFactory,class,6,6,0,6,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,6,1,0,0,0,0,1,1,1,0,1,0,0,0,0,14,1,0
