file,class,method,variable,usage
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\regions\SynchronizedRegion.java,jadx.core.dex.regions.SynchronizedRegion,baseString/0,enterInsn,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\regions\SynchronizedRegion.java,jadx.core.dex.regions.SynchronizedRegion,getEnterInsn/0,enterInsn,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\regions\SynchronizedRegion.java,jadx.core.dex.regions.SynchronizedRegion,toString/0,region,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\regions\SynchronizedRegion.java,jadx.core.dex.regions.SynchronizedRegion,getRegion/0,region,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\regions\SynchronizedRegion.java,jadx.core.dex.regions.SynchronizedRegion,getExitInsns/0,exitInsns,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\json\JsonCodeGen.java,jadx.core.codegen.json.JsonCodeGen,"fillMthCode/2[jadx.core.dex.nodes.MethodNode,jadx.core.codegen.MethodGen]",root,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\json\JsonCodeGen.java,jadx.core.codegen.json.JsonCodeGen,process/0,GSON,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\json\JsonCodeGen.java,jadx.core.codegen.json.JsonCodeGen,process/0,cls,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\json\JsonCodeGen.java,jadx.core.codegen.json.JsonCodeGen,getTypeAlias/1[jadx.core.dex.instructions.args.ArgType],root,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\json\JsonCodeGen.java,jadx.core.codegen.json.JsonCodeGen,getClassTypeStr/1[jadx.core.dex.nodes.ClassNode],cls,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\json\JsonCodeGen.java,jadx.core.codegen.json.JsonCodeGen,"addInnerClasses/3[jadx.core.dex.nodes.ClassNode,jadx.core.codegen.json.cls.JsonClass,jadx.core.codegen.ClassGen]",cls,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\json\JsonCodeGen.java,jadx.core.codegen.json.JsonCodeGen,JsonCodeGen/1[jadx.core.dex.nodes.ClassNode],args,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\json\JsonCodeGen.java,jadx.core.codegen.json.JsonCodeGen,JsonCodeGen/1[jadx.core.dex.nodes.ClassNode],root,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\json\JsonCodeGen.java,jadx.core.codegen.json.JsonCodeGen,JsonCodeGen/1[jadx.core.dex.nodes.ClassNode],cls,4
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\json\JsonCodeGen.java,jadx.core.codegen.json.JsonCodeGen,"addFields/3[jadx.core.dex.nodes.ClassNode,jadx.core.codegen.json.cls.JsonClass,jadx.core.codegen.ClassGen]",cls,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\json\JsonCodeGen.java,jadx.core.codegen.json.JsonCodeGen,"addMethods/3[jadx.core.dex.nodes.ClassNode,jadx.core.codegen.json.cls.JsonClass,jadx.core.codegen.ClassGen]",cls,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\json\JsonCodeGen.java,jadx.core.codegen.json.JsonCodeGen,"processCls/2[jadx.core.dex.nodes.ClassNode,jadx.core.codegen.ClassGen]",args,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\json\JsonCodeGen.java,jadx.core.codegen.json.JsonCodeGen,"processCls/2[jadx.core.dex.nodes.ClassNode,jadx.core.codegen.ClassGen]",cls,16
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\functional\JadxVisitorsOrderTest.java,jadx.tests.functional.JadxVisitorsOrderTest,checkPassList/1[java.util.List<jadx.tests.functional.IDexTreeVisitor>],LOG,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\functional\JadxVisitorsOrderTest.java,jadx.tests.functional.JadxVisitorsOrderTest,check/1[java.util.List<jadx.tests.functional.IDexTreeVisitor>],LOG,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-input-api\src\main\java\jadx\api\plugins\input\data\MethodHandleType.java,jadx.api.plugins.input.data.MethodHandleType,isField/0,STATIC_PUT,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-input-api\src\main\java\jadx\api\plugins\input\data\MethodHandleType.java,jadx.api.plugins.input.data.MethodHandleType,isField/0,INSTANCE_GET,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-input-api\src\main\java\jadx\api\plugins\input\data\MethodHandleType.java,jadx.api.plugins.input.data.MethodHandleType,isField/0,STATIC_GET,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-input-api\src\main\java\jadx\api\plugins\input\data\MethodHandleType.java,jadx.api.plugins.input.data.MethodHandleType,isField/0,INSTANCE_PUT,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\SmaliDebugger.java,jadx.gui.device.debugger.SmaliDebugger$RuntimeDebugInfo,RuntimeDebugInfo/1[jadx.gui.device.debugger.VarTableWithGenericData],infoList,2
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\SmaliDebugger.java,jadx.gui.device.debugger.SmaliDebugger$RuntimeDebugInfo,getInfoList/0,infoList,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,getDoms/0,doms,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,getPredecessors/0,predecessors,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,getStartOffset/0,startOffset,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,isDominator/1[jadx.core.dex.nodes.BlockNode],doms,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,getId/0,id,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,getSuccessors/0,successors,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,setIDom/1[jadx.core.dex.nodes.BlockNode],idom,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,getDomFrontier/0,domFrontier,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,getDominatesOn/0,dominatesOn,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,compareTo/1[jadx.core.dex.nodes.BlockNode],cid,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,getIDom/0,idom,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,getInstructions/0,instructions,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,hashCode/0,startOffset,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,toString/0,startOffset,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,toString/0,cid,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,cleanSuccessors/1[jadx.core.dex.nodes.BlockNode],cleanSuccessors,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,equals/1[java.lang.Object],startOffset,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,equals/1[java.lang.Object],cid,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,"BlockNode/3[int,int,int]",startOffset,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,"BlockNode/3[int,int,int]",id,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,"BlockNode/3[int,int,int]",cid,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,addDominatesOn/1[jadx.core.dex.nodes.BlockNode],dominatesOn,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,isEmpty/0,instructions,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,getCId/0,cid,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,updateCleanSuccessors/0,cleanSuccessors,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,setId/1[int],id,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,setDoms/1[java.util.BitSet],doms,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,getCleanSuccessors/0,cleanSuccessors,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,baseString/0,id,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,lock/0,predecessors,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,lock/0,dominatesOn,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,lock/0,domFrontier,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,lock/0,successors,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,lock/0,cleanSuccessors,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\BlockNode.java,jadx.core.dex.nodes.BlockNode,setDomFrontier/1[java.util.BitSet],domFrontier,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestNestedIf2.java,jadx.tests.integration.conditions.TestNestedIf2$TestCls,"test/2[float,java.lang.Object]",executedCount,4
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestNestedIf2.java,jadx.tests.integration.conditions.TestNestedIf2$TestCls,"test/2[float,java.lang.Object]",finished,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestNestedIf2.java,jadx.tests.integration.conditions.TestNestedIf2$TestCls,"test/2[float,java.lang.Object]",repeatCount,3
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\settings\data\ProjectData.java,jadx.gui.settings.data.ProjectData,isEnableLiveReload/0,enableLiveReload,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\settings\data\ProjectData.java,jadx.gui.settings.data.ProjectData,setCacheDir/1[java.nio.file.Path],cacheDir,3
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\settings\data\ProjectData.java,jadx.gui.settings.data.ProjectData,setProjectVersion/1[int],projectVersion,3
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\settings\data\ProjectData.java,jadx.gui.settings.data.ProjectData,getSearchHistory/0,searchHistory,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\settings\data\ProjectData.java,jadx.gui.settings.data.ProjectData,setOpenTabs/1[java.util.List<jadx.gui.settings.data.TabViewState>],openTabs,5
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\settings\data\ProjectData.java,jadx.gui.settings.data.ProjectData,getTreeExpansions/0,treeExpansions,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\settings\data\ProjectData.java,jadx.gui.settings.data.ProjectData,getFiles/0,files,1
